Dates,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
01/03/2014,0,0,0,0,0,19.097,4.47,0.73928,19.097,11.29,9.273,0,0,0
02/03/2014,11.44,2627,5.78,0,0,50.511,10.934000000000001,30.868759999999998,50.511,68.859,20.973000000000003,59,9146,836
03/03/2014,24,3998,14.23,0,0,83.154,11.302,16.57764,83.154,61.394,53.788999999999994,146,24444,828
04/03/2014,23.33,5322,0,0,0,127.71,5.268,1.0066,127.71,11.045,97.99700000000001,0,0,0
05/03/2014,24,5656,0,0,0,130.912,4.399,0.9958,130.912,8.273,101.314,0,0,0
06/03/2014,24,5746,0,0,0,132.887,3.9930000000000003,0.9881,132.887,9.892999999999999,103.23299999999999,0,0,0
07/03/2014,24,5743,0,0,0,134.429,3.762,0.9938299999999999,134.429,11.629000000000001,104.76899999999999,0,0,0
08/03/2014,22.17,5125,0,0,0,135.702,3.593,1.05726,135.702,10.56,105.51299999999999,0,0,0
09/03/2014,24,5769,0,0,0,136.016,3.471,1.18153,136.016,10.111,106.39299999999999,0,0,0
10/03/2014,24,5804,0,0,0,136.153,3.388,1.23656,136.153,10.056000000000001,106.486,0,0,0
11/03/2014,24,5744,0,0,0,136.224,3.3,1.27334,136.224,9.799,106.544,0,0,0
12/03/2014,24,5733,0,0,0,136.266,3.2260000000000004,1.34093,136.266,9.113999999999999,106.589,0,0,0
13/03/2014,24,5788,0,0,0,136.437,3.173,1.32495,136.437,8.869,106.459,0,0,0
14/03/2014,22.5,5322,0,0,0,136.606,3.13,1.2966,136.606,7.98,105.82600000000001,0,0,0
15/03/2014,24,4402,0,0,0,136.593,3.0780000000000003,1.29891,136.593,6.6979999999999995,106.929,0,0,0
16/03/2014,24,4138,0,0,0,136.507,3.011,1.26329,136.507,6.9910000000000005,106.77799999999999,0,0,0
17/03/2014,7.39,1700,0,0,0,136.363,2.971,1.2909700000000002,136.363,8.086,106.647,0,0,0
18/03/2014,0,0,0,0,0,136.309,2.95,1.26857,136.309,8.698,106.609,0,0,0
19/03/2014,0,0,0,0,0,136.055,2.912,1.28872,136.055,7.775,106.35,0,0,0
20/03/2014,0,0,0,0,0,135.986,2.878,0,135.986,7.569,106.28299999999999,0,0,0
21/03/2014,0,0,0,0,0,136.034,2.8539999999999996,0,136.034,8.629,106.34299999999999,0,0,0
22/03/2014,0,0,0,0,0,136.129,2.8289999999999997,0,136.129,9.506,107.029,0,0,0
23/03/2014,0,0,0,0,0,136.156,2.812,0,136.156,7.532,105.788,0,0,0
24/03/2014,0,0,0,0,0,136.142,2.7969999999999997,0,136.142,7.957999999999999,106.48299999999999,0,0,0
25/03/2014,0,0,0,0,0,136.266,2.785,0,136.266,9.257,106.62299999999999,0,0,0
26/03/2014,0,0,0,0,0,136.379,2.772,0,136.379,9.734,106.734,0,0,0
27/03/2014,0,0,0,0,0,136.524,2.761,1.2529700000000001,136.524,9.11,106.875,0,0,0
28/03/2014,0,0,0,0,0,136.67,2.7439999999999998,1.3272,136.67,8.57,107.005,0,0,0
29/03/2014,0,0,0,0,0,136.79,2.7260000000000004,1.18646,136.79,9.173,107.12200000000001,0,0,0
30/03/2014,0,0,0,0,0,136.976,2.7089999999999996,1.1510200000000002,136.976,8.375,107.306,0,0,0
31/03/2014,0,0,0,0,0,137.153,2.685,1.17145,137.153,7.575,107.507,0,0,0
01/04/2014,0,0,0,0,0,137.311,2.6719999999999997,1.1494,137.311,8.127,107.647,0,0,0
02/04/2014,0,0,0,0,0,135.674,2.6660000000000004,1.1467100000000001,135.674,10.103,105.59100000000001,0,0,0
03/04/2014,0,0,0,0,0,124.68700000000001,2.6719999999999997,1.15106,124.68700000000001,9.288,95.04899999999999,0,0,0
04/04/2014,0,0,0,0,0,124.492,2.654,1.14137,124.492,9.391,94.87100000000001,0,0,0
05/04/2014,9.5,914,9.5,0,0,109.868,3.872,7.944780000000001,109.868,31.805,81.108,15,2667,252
06/04/2014,24,2647,24,0,0,90.647,10.668,26.50163,90.647,52.857,61.728,783,117688,226
07/04/2014,24,2938,24,0,0,85.895,22.576999999999998,27.8686,85.895,62.629,56.701,871,141239,238
08/04/2014,24,2881,24,0,0,83.78,24.381999999999998,27.863559999999996,83.78,63.089,54.825,855,125297,238
09/04/2014,24,2889,24,0,0,83.32,25.333000000000002,27.839979999999997,83.32,62.521,54.207,839,122545,236
10/04/2014,24,2921,24,0,0,81.483,26.055999999999997,28.27995,81.483,63.923,52.626000000000005,834,121245,240
11/04/2014,24,2954,24,0,0,80.828,26.486,28.30568,80.828,62.372,51.878,859,125729,238
12/04/2014,24,3012,24,0,0,79.315,26.904,28.316570000000002,79.315,62.448,50.228,830,120372,234
13/04/2014,17,2214,15.67,0,0,79.243,25.976,20.4557,79.243,61.223,50.151,533,77254,179
14/04/2014,19.5,2713,20.42,0,0,75.266,25.86,25.64218,75.266,60.875,44.758,786,114011,245
15/04/2014,24,2959,24,0,0,61.835,29.070999999999998,36.203829999999996,61.835,70.55199999999999,32.005,1070,154368,341
16/04/2014,24,2798,24,0,0,71.453,28.281999999999996,30.255470000000003,71.453,63.443000000000005,41.652,860,124574,255
17/04/2014,24,2735,24,0,0,71.292,28.421,30.194979999999997,71.292,63.683,41.68899999999999,866,126008,255
18/04/2014,24,2549,24,0,0,70.954,28.534000000000002,30.250390000000003,70.954,63.901,41.148999999999994,775,113698,247
19/04/2014,24,2878,24,0,0,70.847,28.434,30.24842,70.847,64.13600000000001,41.16,827,120132,457
20/04/2014,24,2674,24,0,0,70.35600000000001,28.456999999999997,30.27133,70.35600000000001,64.872,40.650999999999996,839,119290,440
21/04/2014,24,2470,24,0,0,70.057,28.425,30.286209999999997,70.057,65.277,40.339,777,114069,419
22/04/2014,24,2470,24,0,0,70.057,28.425,30.286209999999997,70.057,65.277,40.339,820,119880,419
23/04/2014,24,2470,24,0,0,70.057,28.425,30.286209999999997,70.057,65.277,40.339,829,120890,423
24/04/2014,13.39,1484,22,0,0,69.475,27.956,28.21775,69.475,68.297,40.005,768,112294,473
25/04/2014,17.61,2145,24,0,0,65.12,28.414,32.55258,65.12,70.39699999999999,36.426,948,139196,538
26/04/2014,24,2833,24,0,0,64.486,28.464000000000002,33.32736,64.486,70.192,35.818000000000005,944,139605,511
27/04/2014,24,2771,24,0,0,64.506,28.159000000000002,33.084270000000004,64.506,66.919,35.825,925,137135,494
28/04/2014,24,2859,24,0,0,63.878,28.101,32.3983,63.878,70.586,35.19,902,133130,479
29/04/2014,24,2754,24,0,0,63.913000000000004,28.14,32.43786,63.913000000000004,68.752,35.247,891,132640,479
30/04/2014,19,2156,24,0,0,63.443999999999996,28.059,32.431540000000005,63.443999999999996,70.976,34.872,887,131879,474
01/05/2014,14.44,2199,24,0,0,63.135,28.044,33.17402,63.135,70.301,34.575,944,138718,638
02/05/2014,24,3725,24,0,0,62.343,27.886,33.197390000000006,62.343,68.773,33.758,928,136483,475
03/05/2014,24,3386,24,0,0,61.272,27.971,33.201640000000005,61.272,70.817,32.626999999999995,925,137159,473
04/05/2014,24,3102,24,0,0,60.724,28.023000000000003,33.18728,60.724,70.277,32.109,899,132439,453
05/05/2014,13.44,1661,24,0,0,59.903,28.055999999999997,33.189040000000006,59.903,70.53699999999999,31.24,886,128827,518
06/05/2014,19.73,2758,24,0,0,58.828,27.983,33.22098,58.828,70.458,30.149,914,134765,532
07/05/2014,24,2546,24,0,0,58.1,27.984,33.22117,58.1,70.656,29.525,876,129278,449
08/05/2014,13.44,1379,24,0,0,57.183,28.12,33.23499,57.183,71.16199999999999,28.604,873,129445,764
09/05/2014,0,0,16.11,0,0,56.971000000000004,28.034000000000002,35.006879999999995,56.971000000000004,70.73899999999999,28.46,554,88291,480
10/05/2014,1.23,233,2.23,0,0,31.979,24.055999999999997,28.97157,31.979,72.91199999999999,3.1319999999999997,89,14766,36
11/05/2014,24,5365,24,0,0,44.552,27.508000000000003,59.62436999999999,44.552,73.399,16.018,1162,176360,747
12/05/2014,24,6192,24,0,0,54.678000000000004,27.354,33.3408,54.678000000000004,70.452,26.221,811,125387,451
13/05/2014,17.44,4219,17.11,0,0,56.168,27.3,24.17843,56.168,69.221,27.745,433,69589,240
14/05/2014,21.06,4957,11.98,0,0,55.87,26.63,26.435340000000004,55.87,70.528,27.256999999999998,381,62261,185
15/05/2014,24,7040,24,0,0,55.36600000000001,27.781999999999996,33.18196,55.36600000000001,70.898,26.730999999999998,812,124877,525
16/05/2014,24,6821,24,0,0,55.446000000000005,28.011999999999997,33.21672,55.446000000000005,68.77199999999999,26.674,709,108457,604
17/05/2014,24,6685,24,0,0,55.602,28.255,33.22418,55.602,69.977,26.833000000000002,697,106359,597
18/05/2014,24,6616,24,0,0,55.195,28.096999999999998,32.80304,55.195,69.663,26.730999999999998,710,108166,600
19/05/2014,24,6653,24,0,0,55.78,28.49,33.32447,55.78,70.493,27.144000000000002,706,107371,610
20/05/2014,24,6538,24,0,0,55.547,28.116,32.56462,55.547,68.37,27.214000000000002,704,106815,606
21/05/2014,24,6589,24,0,0,56.45,28.57,33.27409,56.45,69.074,27.811,702,106691,569
22/05/2014,24,6568,24,0,0,56.53,28.835,31.135540000000002,56.53,69.352,27.85,684,105013,574
23/05/2014,24,4116,24,0,0,57.018,28.96,33.294000000000004,57.018,67.774,28.348000000000003,716,107076,551
24/05/2014,24,4219,24,0,0,57.038000000000004,29.064,33.283840000000005,57.038000000000004,68.237,28.364,724,107744,562
25/05/2014,15.5,2722,24,0,0,57.036,29.204,33.254290000000005,57.036,70.32300000000001,28.090999999999998,707,105677,637
26/05/2014,24,4325,24,0,0,56.758,29.264,33.13726,56.758,72.202,28.061999999999998,690,102957,607
27/05/2014,24,4283,24,0,0,56.481,29.155,33.1873,56.481,71.119,27.785999999999998,717,107037,596
28/05/2014,24,4277,24,0,0,56.637,29.065,33.17726,56.637,68.52199999999999,27.934,716,107725,561
29/05/2014,24,4314,24,0,0,56.56399999999999,29.109,33.08713,56.56399999999999,70.547,27.651999999999997,699,103856,573
30/05/2014,24,4267,24,0,0,56.38,29.289,33.08282,56.38,72.194,27.638,706,103380,578
31/05/2014,20.49,3637,24,0,0,56.59,29.116999999999997,33.07758,56.59,70.29,27.869,705,103476,527
01/06/2014,24,4392,24,0,0,56.597,29.153000000000002,33.11314,56.597,68.961,27.912,709,105429,695
02/06/2014,24,4668,23.38,0,0,56.93600000000001,28.881999999999998,32.112120000000004,56.93600000000001,68.007,28.105,671,102426,659
03/06/2014,24,4672,24,0,0,55.285,29.125999999999998,33.77713,55.285,70.138,26.603,716,108723,697
04/06/2014,24,4668,24,0,0,54.706,29.302,33.861999999999995,54.706,73.065,26.109,714,108178,694
05/06/2014,24,4592,24,0,0,54.723,29.276999999999997,33.951029999999996,54.723,71.69,26.141,717,108140,689
06/06/2014,24,4637,24,0,0,53.758,29.127,32.04327,53.758,72.684,25.419,716,108077,669
07/06/2014,24,4637,24,0,0,54.273999999999994,29.206,34.18332,54.273999999999994,71.042,25.646,719,108784,696
08/06/2014,24,4817,24,0,0,54.122,29.115,34.25424,54.122,71.096,25.456999999999997,698,105054,696
09/06/2014,24,4821,24,0,0,54.106,28.866,34.36061,54.106,68.55,25.42,694,105168,698
10/06/2014,24,4806,24,0,0,53.827,29.011999999999997,33.65804,53.827,71.85600000000001,25.148000000000003,692,104778,697
11/06/2014,24,4813,24,0,0,53.483999999999995,28.842,34.587740000000004,53.483999999999995,71.553,24.808000000000003,707,106179,705
12/06/2014,24,4871,24,0,0,53.008,28.691,34.80917,53.008,71.98,24.331,706,104809,705
13/06/2014,24,4299,24,0,0,52.808,28.859,34.94795,52.808,72.518,24.146,707,104707,710
14/06/2014,24,3831,24,0,0,52.425,28.861,35.10895,52.425,72.958,23.77,708,104988,733
15/06/2014,24,4310,24,0,0,52.147,28.714000000000002,35.233509999999995,52.147,72.51,23.5,700,105134,712
16/06/2014,24,4329,24,0,0,51.696000000000005,28.87,35.46763,51.696000000000005,73.46600000000001,23.055999999999997,708,105584,716
17/06/2014,24,4413,24,0,0,51.508,28.703000000000003,35.574009999999994,51.508,72.68,22.845,704,103868,720
18/06/2014,24,4392,24,0,0,51.184,28.51,35.65656,51.184,71.846,22.524,712,104654,732
19/06/2014,24,4274,24,0,0,50.528999999999996,28.338,35.71326,50.528999999999996,71.837,21.861,721,105072,717
20/06/2014,24,4320,24,0,0,50.025,28.686999999999998,35.52315,50.025,74.432,21.274,723,105086,712
21/06/2014,24,4414,24,0,0,50.708,27.936,34.87172,50.708,73.134,22.004,714,104494,704
22/06/2014,24,4152,24,0,0,50.33,27.57,34.88242,50.33,72.77,21.621,733,106882,762
23/06/2014,24,4178,24,0,0,49.799,27.445,34.87572,49.799,73.471,21.1,741,107717,717
24/06/2014,24,4150,8.13,0,0,51.97,27.23,11.63463,51.97,69.485,23.121,91,13845,93
25/06/2014,24,4211,0,0,0,108.25399999999999,12.163,0.8372700000000001,108.25399999999999,9.408,79.618,0,0,0
26/06/2014,24,4184,0,0,0,110.39,10.402000000000001,0.8412200000000001,110.39,10.875,81.751,0,0,0
27/06/2014,24,4126,9,0,0,51.369,21.142,13.305639999999999,51.369,67.056,22.087,44,6696,46
28/06/2014,24,4403,24,0,0,51.778999999999996,25.191,35.3463,51.778999999999996,71.17699999999999,21.611,736,108156,733
29/06/2014,24,4414,24,0,0,51.56,26.96,35.00244,51.56,73.932,22.656,742,106793,712
30/06/2014,24,4431,24,0,0,51.111999999999995,26.854,34.93759,51.111999999999995,71.773,22.381,707,94616,708
01/07/2014,24,4177,24,0,0,50.216,27.254,33.42341,50.216,74.12100000000001,21.463,667,95840,664
02/07/2014,24,4349,24,0,0,49.88399999999999,27.16,34.18371,49.88399999999999,73.72,20.895,698,100737,712
03/07/2014,24,4362,24,0,0,49.367,27.195,35.00606,49.367,73.443,20.603,708,100675,706
04/07/2014,24,4172,24,0,0,48.943999999999996,27.086,35.06375,48.943999999999996,73.48,20.221,681,99766,699
05/07/2014,24,4065,24,0,0,48.526,27.184,35.21113,48.526,73.777,19.838,697,101558,702
06/07/2014,24,4101,24,0,0,48.297,27.561999999999998,35.247679999999995,48.297,74.288,19.548,692,99344,698
07/07/2014,24,4041,24,0,0,48.316,27.498,35.341440000000006,48.316,73.87100000000001,19.607,692,100578,698
08/07/2014,24,4090,24,0,0,48.238,27.309,35.31801,48.238,73.71600000000001,19.552,688,100295,692
09/07/2014,11.67,1999,24,0,0,48.187,27.316999999999997,35.34629,48.187,73.293,19.505,688,100036,702
10/07/2014,24,4290,24,0,0,48.135,27.183000000000003,35.143370000000004,48.135,73.779,19.465,681,98875,650
11/07/2014,24,4306,24,0,0,47.963,27.162,35.12442,47.963,73.395,19.299,683,99076,651
12/07/2014,24,4269,24,0,0,47.876000000000005,27.01,35.09952,47.876000000000005,71.286,19.205,681,98787,649
13/07/2014,24,3383,24,0,0,47.618,26.978,35.10816,47.618,71.708,18.939,674,98601,652
14/07/2014,24,4561,24,0,0,47.406000000000006,26.842,35.12518,47.406000000000006,72.03,18.726,677,98252,649
15/07/2014,24,5997,24,0,0,47.312,26.76,35.15483,47.312,70.63,18.615,678,99254,649
16/07/2014,24,8023,24,0,0,47.117,26.828000000000003,35.16748,47.117,72.658,18.438,677,101586,658
17/07/2014,24,7457,24,0,0,47.358999999999995,26.892,35.3171,47.358999999999995,71.648,18.666,682,102366,684
18/07/2014,24,7010,24,0,0,47.388000000000005,27.104,34.553909999999995,47.388000000000005,74.017,18.68,682,101142,694
19/07/2014,24,5541,24,0,0,47.646,27.105,35.30399,47.646,74.257,18.965999999999998,688,102174,710
20/07/2014,24,7045,24,0,0,47.894,27.295,34.60419,47.894,74.664,19.199,696,103553,717
21/07/2014,24,6970,24,0,0,48.218,27.182,34.58859,48.218,74.605,19.542,690,102675,730
22/07/2014,24,4429,24,0,0,48.772,27.24,34.54583,48.772,74.61,20.101,695,100432,737
23/07/2014,24,4395,24,0,0,48.956,27.313000000000002,35.28526,48.956,74.869,20.265,697,101189,737
24/07/2014,24,4352,24,0,0,48.986999999999995,27.136999999999997,35.28167,48.986999999999995,74.833,20.276,703,103412,700
25/07/2014,24,4461,24,0,0,48.913999999999994,27.046,35.27701,48.913999999999994,74.954,20.199,703,102824,716
26/07/2014,24,4464,24,0,0,48.786,26.916999999999998,35.255720000000004,48.786,74.815,19.839000000000002,591,85442,669
27/07/2014,24,4332,24,0,0,48.788000000000004,26.953000000000003,35.264140000000005,48.788000000000004,74.438,19.532,588,85114,667
28/07/2014,24,4288,24,0,0,48.513999999999996,26.81,35.25118,48.513999999999996,74.139,19.299,582,84283,675
29/07/2014,24,4319,24,0,0,48.195,26.78,35.29905,48.195,74.333,18.99,582,84159,664
30/07/2014,24,4357,24,0,0,48.332,26.768,35.30202,48.332,73.859,19.074,585,84352,667
31/07/2014,24,4302,24,0,0,48.655,26.683000000000003,35.09835,48.655,73.115,19.391,580,83411,657
01/08/2014,24,4317,24,0,0,48.45,26.758000000000003,35.10262,48.45,73.433,19.417,580,83228,822
02/08/2014,24,4345,24,0,0,48.053999999999995,26.684,35.13215,48.053999999999995,73.985,19.211,583,83631,812
03/08/2014,24,4350,24,0,0,47.851000000000006,26.592,35.141890000000004,47.851000000000006,74.168,19.13,583,83166,812
04/08/2014,24,4325,24,0,0,47.68,26.624000000000002,35.136070000000004,47.68,74.17,18.979,578,82379,809
05/08/2014,24,4364,24,0,0,47.731,26.538,35.11678,47.731,72.164,18.924,570,82202,806
06/08/2014,24,4342,24,0,0,47.61600000000001,26.46,35.12978,47.61600000000001,71.487,18.844,560,81393,812
07/08/2014,24,4281,24,0,0,47.418,26.46,35.125209999999996,47.418,71.931,18.719,559,81810,810
08/08/2014,24,4274,24,0,0,47.364,26.432,35.08145,47.364,71.663,18.651,548,80051,809
09/08/2014,24,4238,24,0,0,46.91,26.353,35.08396,46.91,73.404,18.187,549,79723,806
10/08/2014,24,4229,24,0,0,46.827,26.479,35.093959999999996,46.827,73.467,18.104,543,80974,806
11/08/2014,24,4290,24,0,0,46.731,26.391,35.12829,46.731,72.578,18.037,545,79298,808
12/08/2014,24,4282,24,0,0,46.556000000000004,26.489,35.21607,46.556000000000004,73.456,17.86,546,79706,809
13/08/2014,24,4192,24,0,0,46.636,26.31,35.24302,46.636,71.059,17.956,547,79687,806
14/08/2014,24,4168,24,0,0,46.646,26.276999999999997,35.26651,46.646,70.52199999999999,17.942,546,79501,805
15/08/2014,24,4144,24,0,0,46.388000000000005,26.188000000000002,35.18825,46.388000000000005,73.471,17.747,540,78494,798
16/08/2014,24,4173,24,0,0,46.183,26.24,35.185159999999996,46.183,73.803,17.615,556,80563,788
17/08/2014,24,4139,24,0,0,46.168,26.301,35.17794,46.168,73.289,17.592,555,80361,785
18/08/2014,24,4131,24,0,0,45.985,26.226999999999997,35.18448,45.985,73.194,17.392,559,80610,784
19/08/2014,24,4067,24,0,0,45.912,26.21,35.18698,45.912,73.47,17.317999999999998,557,80684,783
20/08/2014,24,4015,24,0,0,45.935,26.188000000000002,35.19035,45.935,72.904,17.355999999999998,554,80672,782
21/08/2014,24,3974,24,0,0,45.787,26.276,35.26308,45.787,72.913,17.173,558,80647,781
22/08/2014,24,3953,24,0,0,45.528,26.377,35.283879999999996,45.528,74.383,16.930999999999997,557,80458,780
23/08/2014,24,4006,24,0,0,45.765,26.245,35.278890000000004,45.765,72.617,17.183,550,80351,790
24/08/2014,24,4087,24,0,0,45.56,26.165,35.249359999999996,45.56,73.226,16.938,542,79174,865
25/08/2014,24,3991,24,0,0,45.395,26.194000000000003,35.25155,45.395,73.982,16.687,514,77930,786
26/08/2014,24,4064,24,0,0,45.667,26.089000000000002,35.274429999999995,45.667,73.082,16.65,550,80793,886
27/08/2014,24,4062,24,0,0,45.486000000000004,26.122,35.285940000000004,45.486000000000004,74.238,16.755,519,76360,826
28/08/2014,24,4100,24,0,0,45.448,26.115,35.29511,45.448,74.418,16.755,536,78730,816
29/08/2014,24,4055,24,0,0,45.571999999999996,26.099,34.52245,45.571999999999996,73.52199999999999,16.665,526,77088,817
30/08/2014,24,4055,24,0,0,45.428000000000004,26.043000000000003,34.526790000000005,45.428000000000004,73.457,16.505,537,79098,906
31/08/2014,24,4076,24,0,0,45.808,26.022,35.19461,45.808,72.315,16.861,541,79515,850
01/09/2014,24,4091,24,0,0,45.628,26.059,35.10432,45.628,74.086,16.697,535,78982,880
02/09/2014,24,4128,24,0,0,45.606,26.026999999999997,34.358740000000004,45.606,73.579,16.688,535,79220,803
03/09/2014,24,4171,24,0,0,42.623000000000005,26.015,37.9788,42.623000000000005,73.283,13.637,569,84724,918
04/09/2014,24,4086,24,0,0,38.756,26.348000000000003,41.18351,38.756,73.781,9.745,603,90049,974
05/09/2014,24,3961,24,0,0,38.177,26.523000000000003,41.174279999999996,38.177,76.484,9.189,598,88852,959
06/09/2014,24,4063,24,0,0,37.358000000000004,26.726,42.165420000000005,37.358000000000004,76.672,8.357999999999999,608,89888,944
07/09/2014,24,4619,24,0,0,35.718,26.684,44.205729999999996,35.718,76.009,6.733,630,91737,941
08/09/2014,24,4670,24,0,0,35.792,26.566,44.17502,35.792,73.878,6.808,628,91422,940
09/09/2014,21.45,3651,13.32,0,0,41.381,23.862,23.98259,41.381,71.32,12.325999999999999,234,35079,416
10/09/2014,24,4493,24,0,0,37.201,26.397,42.24622,37.201,77.14399999999999,8.491,609,88619,924
11/09/2014,24,4550,24,0,0,34.345,26.828000000000003,46.12904,34.345,78.267,5.622999999999999,647,94045,961
12/09/2014,24,4522,24,0,0,31.256,26.958000000000002,67.51571,31.256,78.733,2.435,693,100556,1103
13/09/2014,24,4546,24,0,0,29.8,27.113000000000003,100,29.8,78.774,0.992,700,101931,1224
14/09/2014,24,4630,24,0,0,29.682,27.087,100,29.682,78.42399999999999,0.958,702,102427,1128
15/09/2014,24,3656,24,0,0,29.428,21.259,100,29.428,79.613,0.6809999999999999,693,99960,1119
16/09/2014,24,4447,24,0,0,29.46,20.546999999999997,100,29.46,79.375,0.727,680,99038,1176
17/09/2014,24,4522,24,0,0,29.504,20.59,100,29.504,79.196,0.767,683,98931,1146
18/09/2014,24,4484,24,0,0,29.565,20.680999999999997,100,29.565,79.27199999999999,0.8440000000000001,676,97908,1163
19/09/2014,24,4479,24,0,0,29.607,20.467,100,29.607,78.434,0.871,673,98356,1169
20/09/2014,24,5115,24,0,0,29.833000000000002,20.274,100,29.833000000000002,78.72399999999999,0.7509999999999999,672,97777,1147
21/09/2014,24,7085,24,0,0,29.982,20.296,100,29.982,78.987,0.782,662,98204,1117
22/09/2014,24,7227,24,0,0,29.531999999999996,20.476,100,29.531999999999996,79.433,0.789,680,100660,1152
23/09/2014,24,7053,24,0,0,29.756999999999998,20.365,100,29.756999999999998,78.51,1.034,675,100487,1177
24/09/2014,24,7156,24,0,0,29.609,20.37,100,29.609,79.183,0.857,689,101888,1193
25/09/2014,24,7217,24,0,0,29.603,20.343,100,29.603,79.351,0.848,681,100673,1208
26/09/2014,24,7138,24,0,0,29.615,20.477999999999998,100,29.615,79.797,0.845,683,100515,1221
27/09/2014,24,7219,24,0,0,29.599,20.763,100,29.599,80.332,0.821,681,100248,1247
28/09/2014,24,7336,24,0,0,29.87,20.585,100,29.87,79.44800000000001,1.107,666,97529,1242
29/09/2014,24,6766,24,0,0,29.844,20.784000000000002,100,29.844,80.324,0.902,675,98647,1260
30/09/2014,24,6143,24,0,0,29.881,20.778000000000002,100,29.881,79.928,1.1179999999999999,714,104432,1292
01/10/2014,24,6136,24,0,0,30.035,20.868000000000002,100,30.035,80.34100000000001,0.996,713,102472,1239
02/10/2014,24,6140,24,0,0,29.862,20.818,100,29.862,80.197,1.0859999999999999,720,102653,1203
03/10/2014,24,6160,24,0,0,30.085,20.675,100,30.085,79.462,1.179,665,98433,1281
04/10/2014,24,6194,24,0,0,30.000999999999998,20.619,100,30.000999999999998,79.21,1.1179999999999999,726,107231,1263
05/10/2014,19.68,4610,24,0,0,29.730999999999998,20.665,100,29.730999999999998,80.141,0.922,723,106546,1263
06/10/2014,24,5828,24,0,0,29.807,20.63,100,29.807,79.40899999999999,1.044,712,104632,1245
07/10/2014,24,5793,24,0,0,29.81,20.65,100,29.81,79.40100000000001,1.062,708,104184,1207
08/10/2014,24,5772,24,0,0,29.537,20.557,100,29.537,80.154,0.767,701,103160,1208
09/10/2014,24,5783,24,0,0,29.77,20.509,100,29.77,79.217,1.0190000000000001,698,102198,1239
10/10/2014,24,5942,24,0,0,29.576999999999998,20.331,100,29.576999999999998,79.446,0.804,689,101532,1155
11/10/2014,24,5858,24,0,0,29.584,20.209,100,29.584,78.99600000000001,0.8320000000000001,684,100427,1113
12/10/2014,24,5904,24,0,0,29.509,20.498,97.91667,29.509,79.601,0.7709999999999999,679,99516,1131
13/10/2014,24,5853,24,0,0,29.726999999999997,20.42,97.91667,29.726999999999997,78.943,1.003,667,98987,1116
14/10/2014,24,5834,24,0,0,29.654,20.427,100,29.654,79.11399999999999,0.9109999999999999,663,97553,1096
15/10/2014,24,5902,24,0,0,29.467,20.656999999999996,100,29.467,79.914,0.6709999999999999,610,89963,1134
16/10/2014,24,5392,24,0,0,29.461,20.516,100,29.461,79.975,0.61,600,88518,1122
17/10/2014,24,4481,24,0,0,29.363000000000003,20.473,100,29.363000000000003,79.82,0.621,592,87521,1100
18/10/2014,24,4461,24,0,0,29.333000000000002,20.587,100,29.333000000000002,79.892,0.598,585,86449,1096
19/10/2014,24,4441,24,0,0,29.551,20.323,100,29.551,77.892,0.836,581,85846,1095
20/10/2014,24,4511,24,0,0,29.689,20.184,100,29.689,75.866,0.948,580,86691,1169
21/10/2014,24,4673,24,0,0,29.449,20.389,100,29.449,78.348,0.711,571,85751,1182
22/10/2014,24,4637,24,0,0,29.285999999999998,20.477999999999998,100,29.285999999999998,80.57,0.5710000000000001,567,84824,1173
23/10/2014,24,4706,24,0,0,29.566999999999997,20.234,100,29.566999999999997,77.718,0.83,572,85842,1180
24/10/2014,24,4411,24,0,0,29.323,20.36,100,29.323,79.988,0.5770000000000001,577,87765,1181
25/10/2014,24,4392,24,0,0,29.605999999999998,20.22,100,29.605999999999998,78.28,0.868,577,87239,1179
26/10/2014,24,4346,24,0,0,29.403000000000002,20.188,100,29.403000000000002,79.042,0.662,572,86075,1185
27/10/2014,24,4377,24,0,0,29.285999999999998,20.215999999999998,100,29.285999999999998,79.857,0.551,566,85223,1180
28/10/2014,24,4397,24,0,0,29.299,20.172,100,29.299,79.58,0.561,559,83898,1176
29/10/2014,24,4417,24,0,0,29.256,20.279,100,29.256,79.726,0.516,554,83234,1177
30/10/2014,24,4459,24,0,0,29.201,20.083,100,29.201,80.9,0.47100000000000003,545,82309,1164
31/10/2014,24,4324,24,0,0,29.225,19.836,100,29.225,80.868,0.511,555,83698,1324
01/11/2014,24,4232,24,0,0,29.303,19.73,100,29.303,80.652,0.5920000000000001,545,81657,1173
02/11/2014,24,4221,24,0,0,29.319000000000003,19.823,100,29.319000000000003,81.01100000000001,0.605,534,79921,1173
03/11/2014,24,4239,24,0,0,29.513,19.736,100,29.513,79.956,0.813,531,79409,1171
04/11/2014,24,4257,24,0,0,29.284000000000002,19.81,100,29.284000000000002,80.613,0.574,531,79058,1174
05/11/2014,24,4289,24,0,0,29.484,19.6,100,29.484,79.28399999999999,0.799,526,78960,1172
06/11/2014,24,4274,24,0,0,29.415,19.59,100,29.415,80.428,0.764,528,79499,1173
